onset	duration	sample	trial_type	response_time	stim_file	value	HED
5.5000000000	0.0000000000	n/a	n/a	n/a	n/a	InitialInstructions	n/a
105.5234375000	0.0000000000	n/a	n/a	n/a	n/a	prebase_instruct	n/a
115.9687500000	0.0000000000	n/a	n/a	n/a	n/a	prebase	n/a
235.9687500000	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
236.3359375000	0.0000000000	n/a	n/a	n/a	n/a	FeelingItInstructionsNoButton	n/a
272.2656250000	0.0000000000	n/a	n/a	n/a	n/a	InstructionsForEnding	n/a
337.0000000000	0.0000000000	n/a	n/a	n/a	n/a	relax	n/a
622.4726562500	0.0000000000	n/a	n/a	n/a	n/a	ImaginationSuggestions	n/a
684.0859375000	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
693.7695312500	0.0000000000	n/a	n/a	n/a	n/a	compassion	n/a
770.4375000000	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
853.8007812500	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
911.4062500000	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
921.0585937500	0.0000000000	n/a	n/a	n/a	n/a	grief	n/a
1090.2929687500	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
1151.5859375000	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
1209.1914062500	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
1218.8437500000	0.0000000000	n/a	n/a	n/a	n/a	relief	n/a
1300.2812500000	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
1349.7851562500	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
1407.4101562500	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
1417.3125000000	0.0000000000	n/a	n/a	n/a	n/a	anger	n/a
1531.6640625000	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
1619.2148437500	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
1676.8359375000	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
1686.4882812500	0.0000000000	n/a	n/a	n/a	n/a	content	n/a
1805.7226562500	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
1855.6250000000	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
1913.2265625000	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
1922.8789062500	0.0000000000	n/a	n/a	n/a	n/a	sad	n/a
2001.1367187500	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
2002.7851562500	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
2003.8359375000	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
2040.2382812500	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
2097.8164062500	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
2107.4648437500	0.0000000000	n/a	n/a	n/a	n/a	love	n/a
2229.6601562500	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
2259.4414062500	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
2317.0156250000	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
2326.6718750000	0.0000000000	n/a	n/a	n/a	n/a	frustration	n/a
2387.4296875000	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
2469.8515625000	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
2527.4531250000	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
2537.1054687500	0.0000000000	n/a	n/a	n/a	n/a	excite	n/a
2606.2695312500	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
2712.9335937500	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
2770.5507812500	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
2780.2031250000	0.0000000000	n/a	n/a	n/a	n/a	fear	n/a
2789.9179687500	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
2877.3632812500	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
2934.9414062500	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
2944.5898437500	0.0000000000	n/a	n/a	n/a	n/a	happy	n/a
3019.4843750000	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
3108.3750000000	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
3165.9687500000	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
3175.6210937500	0.0000000000	n/a	n/a	n/a	n/a	jealousy	n/a
3243.9648437500	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
3311.6445312500	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
3369.2617187500	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
3378.9140625000	0.0000000000	n/a	n/a	n/a	n/a	joy	n/a
3432.1718750000	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
3471.1328125000	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
3528.6640625000	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
3538.3398437500	0.0000000000	n/a	n/a	n/a	n/a	disgust	n/a
3578.3828125000	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
3652.4062500000	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
3710.0195312500	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
3719.6914062500	0.0000000000	n/a	n/a	n/a	n/a	awe	n/a
3787.5859375000	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
3828.7304687500	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
3886.3359375000	0.0000000000	n/a	n/a	n/a	n/a	postbase_instruct	n/a
3892.6406250000	0.0000000000	n/a	n/a	n/a	n/a	postbase	n/a
4016.5468750000	0.0000000000	n/a	n/a	n/a	n/a	ExitThankYou	n/a
