onset	duration	sample	trial_type	response_time	stim_file	value	HED
3.8984375000	0.0000000000	n/a	n/a	n/a	n/a	InitialInstructions	n/a
103.9296875000	0.0000000000	n/a	n/a	n/a	n/a	prebase_instruct	n/a
114.3750000000	0.0000000000	n/a	n/a	n/a	n/a	prebase	n/a
234.3750000000	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
234.4257812500	0.0000000000	n/a	n/a	n/a	n/a	FeelingItInstructionsButton	n/a
301.7109375000	0.0000000000	n/a	n/a	n/a	n/a	InstructionsForEnding	n/a
365.7265625000	0.0000000000	n/a	n/a	n/a	n/a	relax	n/a
651.1640625000	0.0000000000	n/a	n/a	n/a	n/a	ImaginationSuggestions	n/a
712.7656250000	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
722.4179687500	0.0000000000	n/a	n/a	n/a	n/a	love	n/a
1002.1484375000	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
1035.9843750000	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
1038.9687500000	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
1070.1875000000	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
1109.5625000000	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
1167.1523437500	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
1176.8046875000	0.0000000000	n/a	n/a	n/a	n/a	grief	n/a
1319.9062500000	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
1324.3398437500	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
1326.5898437500	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
1436.8320312500	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
1494.6992187500	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
1504.3515625000	0.0000000000	n/a	n/a	n/a	n/a	awe	n/a
1526.8945312500	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
1729.8164062500	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
1787.3906250000	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
1797.0429687500	0.0000000000	n/a	n/a	n/a	n/a	frustration	n/a
1877.2031250000	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
1884.9453125000	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
1939.8437500000	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
1942.6250000000	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
1943.4765625000	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
1974.3750000000	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
1982.1523437500	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
2038.7265625000	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
2048.4023437500	0.0000000000	n/a	n/a	n/a	n/a	happy	n/a
