onset	duration	sample	trial_type	response_time	stim_file	value	HED
7.8828125000	3.0000000000	n/a	n/a	n/a	n/a	InitialInstructions	n/a
108.1914062500	3.0000000000	n/a	n/a	n/a	n/a	prebase_instruct	n/a
118.6367187500	4.0000000000	n/a	n/a	n/a	n/a	prebase	n/a
238.6367187500	4.0000000000	n/a	n/a	n/a	n/a	exit	n/a
238.6875000000	4.0000000000	n/a	n/a	n/a	n/a	FeelingItInstructionsButton	n/a
305.6875000000	4.0000000000	n/a	n/a	n/a	n/a	InstructionsForEnding	n/a
369.7265625000	4.0000000000	n/a	n/a	n/a	n/a	relax	n/a
655.4375000000	4.0000000000	n/a	n/a	n/a	n/a	ImaginationSuggestions	n/a
717.0625000000	4.0000000000	n/a	n/a	n/a	n/a	enter	n/a
726.7343750000	3.0000000000	n/a	n/a	n/a	n/a	awe	n/a
776.3281250000	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
873.2929687500	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
947.3828125000	3.0000000000	n/a	n/a	n/a	n/a	exit	n/a
1003.9687500000	3.0000000000	n/a	n/a	n/a	n/a	enter	n/a
1013.6328125000	4.0000000000	n/a	n/a	n/a	n/a	fear	n/a
1193.3828125000	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
1194.5507812500	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
1266.3710937500	3.0000000000	n/a	n/a	n/a	n/a	exit	n/a
1323.9570312500	3.0000000000	n/a	n/a	n/a	n/a	enter	n/a
1333.6093750000	3.0000000000	n/a	n/a	n/a	n/a	joy	n/a
1398.6796875000	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
1413.4414062500	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
1414.2734375000	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
1434.8789062500	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
1516.7304687500	3.0000000000	n/a	n/a	n/a	n/a	exit	n/a
1574.3164062500	3.0000000000	n/a	n/a	n/a	n/a	enter	n/a
1583.9687500000	4.0000000000	n/a	n/a	n/a	n/a	jealousy	n/a
1635.4609375000	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
1746.3242187500	3.0000000000	n/a	n/a	n/a	n/a	exit	n/a
1803.8984375000	3.0000000000	n/a	n/a	n/a	n/a	enter	n/a
1813.5507812500	4.0000000000	n/a	n/a	n/a	n/a	excite	n/a
1879.1132812500	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
1949.7070312500	3.0000000000	n/a	n/a	n/a	n/a	exit	n/a
2006.2929687500	3.0000000000	n/a	n/a	n/a	n/a	enter	n/a
2015.9453125000	4.0000000000	n/a	n/a	n/a	n/a	disgust	n/a
2052.2578125000	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
2054.4765625000	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
2056.7109375000	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
2130.2148437500	3.0000000000	n/a	n/a	n/a	n/a	exit	n/a
2187.8007812500	3.0000000000	n/a	n/a	n/a	n/a	enter	n/a
2197.4531250000	4.0000000000	n/a	n/a	n/a	n/a	love	n/a
2246.0390625000	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
2247.3984375000	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
2284.7773437500	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
