name	x	y	z
A1	0.07	0.06	0.00
A2	0.07	0.06	0.03
A3	0.07	0.06	0.05
A4	0.06	0.05	0.07
A6	0.03	0.06	0.09
A7	0.01	0.05	0.10
A8	0.07	0.07	-0.02
A9	0.06	0.07	0.00
A10	0.06	0.07	0.03
A11	0.05	0.07	0.05
A12	0.04	0.07	0.07
A13	0.02	0.07	0.08
A14	-0.01	0.07	0.08
A15	0.06	0.08	-0.04
A16	0.05	0.08	-0.01
A17	0.04	0.08	0.01
A18	0.04	0.08	0.03
A19	0.03	0.07	0.05
A20	0.00	0.08	0.06
A21	-0.02	0.08	0.06
A22	0.04	0.08	-0.03
A23	0.03	0.08	-0.01
A25	0.02	0.08	0.04
A26	-0.01	0.08	0.04
A27	-0.03	0.08	0.04
A28	0.02	0.08	-0.02
B1	0.04	0.04	0.10
B2	0.03	0.02	0.11
B3	0.05	0.01	0.10
B4	0.04	-0.02	0.11
B8	0.03	0.00	0.11
B6	0.02	0.04	0.10
B7	0.01	0.02	0.12
B5	0.05	-0.04	0.09
B9	0.02	-0.02	0.11
B10	0.02	-0.04	0.10
B11	-0.00	0.04	0.11
B12	0.00	0.00	0.12
B13	-0.00	-0.04	0.11
B14	-0.01	0.06	0.09
B15	-0.03	0.04	0.11
B16	-0.04	0.02	0.11
B17	-0.03	-0.00	0.12
B18	-0.04	-0.03	0.11
B19	-0.03	-0.04	0.10
B20	-0.01	-0.06	0.09
B21	-0.04	0.05	0.09
B22	-0.06	0.04	0.10
B23	-0.07	0.02	0.10
B24	-0.05	-0.00	0.11
B25	-0.06	-0.03	0.10
B26	-0.05	-0.04	0.10
B27	-0.03	-0.06	0.09
B28	-0.06	0.05	0.08
B29	-0.08	0.03	0.08
B30	-0.08	-0.00	0.09
B31	-0.07	-0.04	0.09
B32	-0.05	-0.06	0.08
C3	-0.09	0.04	0.01
C4	-0.10	0.03	0.01
C5	-0.10	0.01	0.02
C6	-0.10	-0.01	0.03
C7	-0.10	-0.03	0.02
C8	-0.09	-0.04	0.01
C9	-0.08	-0.06	0.01
C10	-0.08	-0.03	-0.08
C11	-0.06	-0.05	-0.09
C13	-0.10	0.01	-0.00
C14	-0.10	-0.01	0.01
C15	-0.10	-0.03	-0.00
C16	-0.08	-0.05	-0.01
C17	-0.09	0.04	-0.03
C18	-0.10	0.01	-0.02
C19	-0.10	-0.01	-0.01
C20	-0.09	-0.03	-0.02
C21	-0.08	-0.05	-0.03
C22	-0.08	0.04	-0.05
C23	-0.09	0.02	-0.04
C24	-0.09	-0.01	-0.03
C25	-0.09	-0.03	-0.04
C28	-0.09	0.02	-0.06
C29	-0.09	-0.01	-0.05
C30	-0.08	-0.03	-0.06
C31	-0.07	-0.05	-0.07
C32	-0.09	-0.00	-0.07
D1	0.01	-0.06	0.09
D2	0.04	-0.05	0.09
D3	0.05	-0.05	0.07
D4	0.07	-0.05	0.06
D5	0.00	-0.07	0.08
D6	0.02	-0.07	0.07
D7	0.05	-0.06	0.06
D8	-0.01	-0.08	0.06
D9	0.01	-0.08	0.05
D10	0.03	-0.07	0.05
D11	0.06	-0.06	0.04
D12	0.08	-0.05	0.04
D13	-0.02	-0.08	0.04
D14	-0.00	-0.08	0.04
D15	0.02	-0.08	0.03
D16	0.04	-0.07	0.03
D17	0.06	-0.06	0.02
D18	0.08	-0.06	0.02
D19	-0.04	-0.08	0.02
