onset	duration	sample	trial_type	response_time	stim_file	value	HED
1.0000000000	4.0000000000	n/a	n/a	n/a	n/a	prebase	n/a
112.3828125000	4.0000000000	n/a	n/a	n/a	n/a	FeelingItInstructionsNoButton	n/a
148.3125000000	3.0000000000	n/a	n/a	n/a	n/a	InstructionsForEnding	n/a
212.3515625000	3.0000000000	n/a	n/a	n/a	n/a	relax	n/a
497.7695312500	4.0000000000	n/a	n/a	n/a	n/a	ImaginationSuggestions	n/a
559.3945312500	3.0000000000	n/a	n/a	n/a	n/a	enter	n/a
569.0468750000	3.0000000000	n/a	n/a	n/a	n/a	compassion	n/a
628.8867187500	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
869.8593750000	4.0000000000	n/a	n/a	n/a	n/a	exit	n/a
927.4531250000	4.0000000000	n/a	n/a	n/a	n/a	enter	n/a
937.1093750000	3.0000000000	n/a	n/a	n/a	n/a	grief	n/a
1102.0937500000	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
1163.1718750000	3.0000000000	n/a	n/a	n/a	n/a	exit	n/a
1220.7460937500	3.0000000000	n/a	n/a	n/a	n/a	enter	n/a
1230.3984375000	4.0000000000	n/a	n/a	n/a	n/a	relief	n/a
1267.8476562500	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
1511.8515625000	3.0000000000	n/a	n/a	n/a	n/a	exit	n/a
1569.4257812500	4.0000000000	n/a	n/a	n/a	n/a	enter	n/a
1579.0781250000	4.0000000000	n/a	n/a	n/a	n/a	anger	n/a
1635.9843750000	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
1889.4453125000	4.0000000000	n/a	n/a	n/a	n/a	exit	n/a
1947.0195312500	4.0000000000	n/a	n/a	n/a	n/a	enter	n/a
1956.6757812500	3.0000000000	n/a	n/a	n/a	n/a	content	n/a
2003.2500000000	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
2317.2890625000	3.0000000000	n/a	n/a	n/a	n/a	exit	n/a
2374.8671875000	3.0000000000	n/a	n/a	n/a	n/a	enter	n/a
2384.5195312500	4.0000000000	n/a	n/a	n/a	n/a	sad	n/a
2435.1015625000	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
2748.6015625000	4.0000000000	n/a	n/a	n/a	n/a	exit	n/a
