name	x	y	z
A3	0.08	0.05	0.05
A4	0.07	0.04	0.07
A5	0.05	0.04	0.08
A6	0.04	0.05	0.09
A7	0.02	0.05	0.10
A10	0.06	0.06	0.03
A11	0.06	0.06	0.05
A12	0.05	0.06	0.07
A13	0.03	0.06	0.08
A14	0.00	0.06	0.08
A15	0.06	0.07	-0.03
A18	0.05	0.07	0.03
A19	0.04	0.07	0.05
A21	-0.01	0.07	0.06
A24	0.03	0.08	0.02
A25	0.03	0.08	0.04
A26	0.00	0.08	0.04
A27	-0.02	0.08	0.04
A28	0.03	0.08	-0.02
A29	0.02	0.08	-0.00
A30	0.01	0.08	0.02
A32	-0.03	0.08	0.02
B1	0.05	0.03	0.10
B2	0.04	0.01	0.11
B3	0.05	-0.01	0.10
B4	0.03	-0.03	0.10
B5	0.04	-0.05	0.09
B6	0.03	0.03	0.10
B7	0.01	0.01	0.11
B8	0.02	-0.01	0.11
B9	0.01	-0.03	0.11
B10	0.02	-0.05	0.09
B11	0.00	0.03	0.11
B12	-0.00	-0.01	0.11
B13	-0.01	-0.05	0.10
B14	-0.01	0.05	0.09
B15	-0.02	0.04	0.11
B16	-0.04	0.02	0.11
B17	-0.03	-0.00	0.11
B18	-0.05	-0.03	0.11
B19	-0.03	-0.05	0.10
B20	-0.02	-0.06	0.08
B21	-0.04	0.05	0.09
B22	-0.05	0.04	0.09
B23	-0.07	0.02	0.09
B24	-0.05	-0.00	0.10
B25	-0.07	-0.02	0.09
B26	-0.06	-0.04	0.09
B27	-0.04	-0.06	0.08
B28	-0.06	0.05	0.08
B29	-0.07	0.04	0.08
B30	-0.08	-0.00	0.09
B31	-0.07	-0.04	0.08
B32	-0.06	-0.05	0.07
C1	-0.06	0.05	-0.09
C2	-0.07	0.03	-0.09
C3	-0.08	0.06	0.00
C4	-0.09	0.04	0.00
C5	-0.10	0.02	0.02
C6	-0.10	0.00	0.02
C7	-0.10	-0.02	0.01
C8	-0.10	-0.03	0.00
C9	-0.09	-0.05	-0.00
C10	-0.07	-0.01	-0.09
