onset	duration	sample	trial_type	response_time	stim_file	value	HED
4.4101562500	0.0000000000	n/a	n/a	n/a	n/a	InitialInstructions	n/a
104.4609375000	0.0000000000	n/a	n/a	n/a	n/a	prebase_instruct	n/a
114.9062500000	0.0000000000	n/a	n/a	n/a	n/a	prebase	n/a
234.9062500000	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
234.9531250000	0.0000000000	n/a	n/a	n/a	n/a	FeelingItInstructionsNoButton	n/a
271.1640625000	0.0000000000	n/a	n/a	n/a	n/a	InstructionsForEnding	n/a
335.1875000000	0.0000000000	n/a	n/a	n/a	n/a	relax	n/a
620.6445312500	0.0000000000	n/a	n/a	n/a	n/a	ImaginationSuggestions	n/a
682.2500000000	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
691.9062500000	0.0000000000	n/a	n/a	n/a	n/a	awe	n/a
741.0429687500	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
905.2031250000	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
962.7812500000	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
972.4335937500	0.0000000000	n/a	n/a	n/a	n/a	frustration	n/a
1025.9023437500	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
1162.5078125000	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
1220.0820312500	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
1229.7343750000	0.0000000000	n/a	n/a	n/a	n/a	joy	n/a
1265.0664062500	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
1416.9882812500	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
1474.8398437500	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
1484.5039062500	0.0000000000	n/a	n/a	n/a	n/a	anger	n/a
1528.3164062500	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
1650.5234375000	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
1708.1015625000	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
1717.7539062500	0.0000000000	n/a	n/a	n/a	n/a	happy	n/a
1800.2578125000	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
1875.0468750000	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
1932.6679687500	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
1942.3203125000	0.0000000000	n/a	n/a	n/a	n/a	sad	n/a
2067.9140625000	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
2119.7773437500	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
2177.3515625000	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
2187.0039062500	0.0000000000	n/a	n/a	n/a	n/a	love	n/a
2225.9179687500	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
2328.6132812500	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
2386.1914062500	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
2395.8437500000	0.0000000000	n/a	n/a	n/a	n/a	fear	n/a
2439.3867187500	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
2537.6914062500	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
2595.2734375000	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
2604.9257812500	0.0000000000	n/a	n/a	n/a	n/a	compassion	n/a
2649.9062500000	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
2773.4257812500	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
2831.0039062500	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
2840.6875000000	0.0000000000	n/a	n/a	n/a	n/a	jealousy	n/a
2856.7500000000	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
3001.3437500000	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
3058.9257812500	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
3068.5820312500	0.0000000000	n/a	n/a	n/a	n/a	content	n/a
3090.0273437500	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
3117.9921875000	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
3120.4765625000	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
3177.3867187500	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
3234.9648437500	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
3244.6601562500	0.0000000000	n/a	n/a	n/a	n/a	grief	n/a
3295.2500000000	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
3426.2851562500	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
3483.8828125000	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
3493.5390625000	0.0000000000	n/a	n/a	n/a	n/a	relief	n/a
3530.7343750000	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
3666.1835937500	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
3723.7734375000	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
3733.4531250000	0.0000000000	n/a	n/a	n/a	n/a	disgust	n/a
3767.0781250000	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
3883.6171875000	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
3941.1718750000	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
3950.8515625000	0.0000000000	n/a	n/a	n/a	n/a	excite	n/a
4048.8632812500	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
4107.8046875000	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
4143.0781250000	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
4200.6523437500	0.0000000000	n/a	n/a	n/a	n/a	postbase_instruct	n/a
4207.1132812500	0.0000000000	n/a	n/a	n/a	n/a	postbase	n/a
4327.1132812500	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
4331.8203125000	0.0000000000	n/a	n/a	n/a	n/a	ExitThankYou	n/a
