name	x	y	z
F20	-0.09	0.04	0.08
F21	-0.07	0.06	0.08
F22	-0.05	0.07	0.09
F23	-0.03	0.07	0.09
F24	-0.04	0.07	0.07
F25	-0.06	0.06	0.07
F26	-0.08	0.05	0.07
F27	-0.09	0.04	0.07
F29	-0.10	-0.01	0.07
F30	-0.09	-0.04	0.07
F31	-0.07	-0.06	0.08
F32	-0.10	-0.03	0.06
G1	0.05	0.06	-0.02
G2	0.04	0.06	-0.03
G3	0.03	0.07	-0.02
G4	0.01	0.07	-0.00
G5	0.05	0.05	-0.04
G6	0.02	0.06	-0.04
G7	0.01	0.07	-0.03
G8	-0.00	0.07	-0.02
G10	0.02	0.05	-0.07
G11	0.01	0.06	-0.06
G12	-0.01	0.06	-0.05
G13	-0.00	0.05	-0.08
G14	-0.01	0.06	-0.07
G15	-0.05	0.07	-0.06
G16	-0.02	0.07	-0.06
G17	-0.02	0.06	-0.03
G19	-0.04	0.07	-0.05
G21	-0.05	0.07	0.00
G22	-0.06	0.07	0.02
G27	-0.08	0.06	0.01
G29	-0.05	0.06	-0.03
G30	-0.07	0.06	-0.03
G31	-0.06	0.07	0.06
G32	-0.07	0.06	-0.05
H1	0.05	-0.04	0.11
H2	0.05	-0.02	0.12
H3	0.06	-0.00	0.11
H4	0.05	0.02	0.12
H5	0.05	0.03	0.11
H6	0.06	0.02	0.11
H7	0.07	-0.01	0.10
H8	0.06	-0.03	0.10
H9	0.06	-0.04	0.09
H10	0.08	-0.02	0.09
H11	0.07	-0.04	0.08
H12	0.08	-0.03	0.08
H13	0.09	-0.00	0.08
H14	0.08	0.02	0.09
H15	0.06	0.03	0.10
H16	0.09	0.02	0.08
H17	0.07	0.03	0.08
H18	0.09	0.02	0.06
H19	0.08	0.04	0.07
H20	0.09	-0.03	0.06
H21	0.08	0.04	0.05
H22	0.09	-0.00	0.07
H23	0.07	-0.04	0.06
H24	0.07	-0.05	0.05
EXG2	0.08	-0.03	-0.00
EXG3	0.08	0.03	-0.00
EXG4	0.08	0.05	-0.00
EXG5	0.09	-0.01	0.04
EXG6	0.09	0.01	0.04
