onset	duration	sample	trial_type	response_time	stim_file	value	HED
5.4726562500	254342.0000000000	n/a	n/a	n/a	n/a	InitialInstructions	n/a
105.7695312500	228666.0000000000	n/a	n/a	n/a	n/a	prebase_instruct	n/a
116.2148437500	0.0000000000	n/a	n/a	n/a	n/a	prebase	n/a
236.2148437500	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
236.2734375000	195257.0000000000	n/a	n/a	n/a	n/a	FeelingItInstructionsButton	n/a
303.2656250000	178107.0000000000	n/a	n/a	n/a	n/a	InstructionsForEnding	n/a
367.2812500000	161719.0000000000	n/a	n/a	n/a	n/a	relax	n/a
652.7382812500	88642.0000000000	n/a	n/a	n/a	n/a	ImaginationSuggestions	n/a
714.6328125000	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
724.2890625000	70325.0000000000	n/a	n/a	n/a	n/a	happy	n/a
1045.5156250000	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
1065.2812500000	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
1122.8554687500	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
1132.5273437500	221560.0000000000	n/a	n/a	n/a	n/a	fear	n/a
1199.2617187500	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
1277.0898437500	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
1291.5703125000	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
1305.6367187500	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
1313.6718750000	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
1375.6835937500	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
1461.4101562500	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
1519.0039062500	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
1528.6562500000	120151.0000000000	n/a	n/a	n/a	n/a	awe	n/a
1606.7343750000	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
1785.9492187500	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
1843.5273437500	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
1853.2031250000	37067.0000000000	n/a	n/a	n/a	n/a	disgust	n/a
2014.7539062500	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
2134.2695312500	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
2191.8437500000	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
2201.4960937500	203648.0000000000	n/a	n/a	n/a	n/a	relief	n/a
2273.5898437500	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
2286.6914062500	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
2513.0000000000	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
2570.5742187500	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
2580.2265625000	106693.0000000000	n/a	n/a	n/a	n/a	jealousy	n/a
2680.1914062500	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
2694.1757812500	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
2712.6914062500	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
2722.2929687500	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
2864.7929687500	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
2922.3671875000	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
2932.0195312500	16634.0000000000	n/a	n/a	n/a	n/a	excite	n/a
3020.9960937500	0.0000000000	n/a	n/a	n/a	n/a	press1	n/a
3035.5273437500	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
3068.1406250000	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
3082.9531250000	0.0000000000	n/a	n/a	n/a	n/a	press	n/a
3246.0117187500	0.0000000000	n/a	n/a	n/a	n/a	exit	n/a
3303.5859375000	0.0000000000	n/a	n/a	n/a	n/a	enter	n/a
